2
0.93551	2.9363
0.91407	2.9194
0.95798	2.9392
0.95357	2.9702
0.97321	3.1275
1.0513	2.9898
0.98685	2.9895
1.0574	3.0147
0.89366	3.9704
0.946	3.9856
0.97438	3.9797
1.1459	3.8517
0.89242	3.9462
1.0737	4.013
1.0003	3.9324
0.9386	3.891
0.94728	3.9266
1.0259	4.0119
0.85425	3.971
0.86079	3.9234
0.92106	4.1164
0.83049	4.0954
0.83462	4.0216
1.0445	3.968
1.052	4.0209
1.0121	4.0514
0.95143	3.9718
0.91871	3.9151
0.88515	4.0097
0.95493	4.1228
1.0174	3.9649
0.95878	3.948
1.0707	3.9395
0.99378	4.1406
0.96723	3.9982
0.9675	3.9048
1.0211	3.9774
1.1107	4.0991
1.0373	4.0734
1.0558	3.9984
0.84799	4.0657
1.1101	4.0262
1.0281	3.9342
1.0543	4.0633
0.87569	3.8988
1.0806	4.0926
0.90475	4.043
1.1082	4.0409
0.9577	3.9371
1.0456	3.9837
0.92085	4.0319
1.0157	4.1648
0.93856	3.9698
0.90713	3.9316
1.0885	4.0857
1.072	3.9155
0.97042	3.8697
0.94428	4.0578
0.99093	4.9971
0.99119	5.0249
1.0491	5.0683
0.93336	4.9898
0.80708	5.0206
1.0922	5.0692
1.0188	4.9281
1.0488	4.9858
1.0817	5.0007
1.0069	4.9709
0.98354	4.9887
0.89975	5.0176
0.96386	5.0341
0.92825	4.9685
0.87096	4.9021
1.0265	5.0171
1.1301	5.0113
1.0811	4.9826
0.86211	5.1086
1.1189	4.9985
0.9327	4.9961
1.0451	5.13
0.94472	4.9593
1.0671	4.9681
1.0049	5.0705
0.99833	5.0496
0.99118	5.0574
0.97096	5.0195
0.95745	5.1733
0.98077	4.9522
1.0356	5.0643
0.89607	4.9791
0.96243	4.9326
1.0273	4.949
1.0001	5.1588
1.1253	4.9737
0.95806	5.0621
0.95708	4.9431
1.1222	5.0396
1.0806	5.0219
1.0527	5.0282
0.88496	5.041
0.97755	4.9368
1.0344	4.9226
1.0631	5.0304
0.9728	5.0031
1.0189	5.0225
1.036	5.0988
1.0481	4.9717
1.0148	4.984
1.0742	6.056
0.95855	5.9307
1.0299	5.9508
1.0375	5.8756
0.91157	6.0162
1.0208	5.9737
1.121	6.0426
0.88543	5.9738
0.94961	5.9806
0.91518	6.0545
0.97929	6.0951
0.90399	6.0608
0.99345	5.9566
1.0229	6.0321
0.98665	5.9735
1.0038	5.9676
0.91706	5.9614
1.0288	5.9822
0.98329	6.0926
1.0979	5.9738
1.0265	5.9738
0.94028	6.0569
1.0692	6.0644
1.0852	5.9862
1.0182	5.9887
1.0079	6.0812
0.99275	6.0378
0.86041	5.9881
0.98972	5.9755
1.0338	6.0927
0.97138	5.9823
0.94914	5.8218
0.91285	6.045
0.91066	5.9476
0.92208	5.9141
0.94462	5.9374
1.0229	5.9111
1.148	6.0593
1.0966	5.9787
1.1017	5.8202
1.0856	6.1374
1.0567	5.9757
1.0856	5.9673
0.97056	6.0369
0.9828	6.048
1.0648	6.0382
0.97167	5.8957
1.0496	6.0563
1.0581	5.9395
0.99044	6.0458
1.0829	7.0224
1.1121	6.9763
1.0596	6.9992
1.0876	7.0427
1.0089	7.0329
1.1023	6.9522
0.91908	7.0017
0.92576	6.8881
1.0408	6.9246
0.86474	6.9777
1.0318	7.022
1.1057	7.0623
0.96462	7.1466
1.0152	6.953
0.98012	6.823
0.9675	7.1068
1.0432	7.0604
1.0426	7.0774
0.96606	7.0615
0.98607	7.0795
0.93369	6.9704
0.97185	6.969
0.99943	6.9905
1.0472	6.9345
0.86468	6.9889
1.1411	7.0789
1.1176	6.995
1.0645	7.0459
0.96976	6.9952
1.0516	6.9235
1.0668	7.0688
1.0932	6.9661
0.9752	6.924
0.98796	6.9256
1.142	7.0368
1.0354	6.9251
0.88235	7.0812
1.0477	6.9991
1.0404	6.9932
1.0551	7.0034
1.0002	7.0605
1.0552	6.9334
1.0076	6.9989
1.0785	7.0951
1.0225	7.0272
1.0176	7.0042
1.0073	7.0105
0.94506	6.9216
1.164	6.9907
1.0233	7.0472
1.1064	8.1418
0.96901	7.9709
0.95005	7.9354
0.95227	8.0288
0.99997	8.0447
1.0749	7.8946
1.0255	8.0259
1.0452	8.0466
0.91228	8.0401
0.98553	8.0221
1.0765	7.987
0.96075	8.0626
1.0104	7.9678
0.92893	8.0332
0.90899	7.9858
1.0008	7.9848
0.982	7.9727
1.1191	7.9359
1.0319	8.0647
0.98279	7.9431
0.95965	7.9571
1.0138	7.8962
1.0074	7.9467
1.0907	7.9639
1.1046	8.0286
1.024	7.9731
1.0779	8.1097
0.97223	8.0437
1.0579	7.9023
0.9868	8.0876
0.90057	7.9095
0.9582	8.0265
1.0602	8.0261
1.0604	8.0659
1.0306	7.9696
0.93173	7.9272
1.0553	7.96
0.97162	7.9935
1.013	7.9511
0.94189	7.9873
1.0285	7.8444
1.0504	8.0055
1.0197	7.937
1.022	8.0041
1.1059	7.9146
0.99621	7.9801
0.92474	8.034
1.0314	8.0544
1.1099	7.9112
1.0889	7.9492
2.0294	1.0377
1.9703	0.96272
1.9915	0.86928
2.0945	0.99766
1.9664	0.96256
1.973	1.09
2.0828	1.0034
1.9159	1.069
1.9086	1.0272
2.0028	1.0042
2.1024	0.79717
1.8919	0.8886
1.9885	1.0258
2.0722	1.1005
2.1459	1.0384
1.9571	1.0551
1.988	0.95292
2.0779	1.0078
1.9848	1.003
2.0216	1.0274
1.9554	1.0005
1.9729	0.96695
1.9836	0.83458
2.0053	0.79308
1.9812	0.99899
2.0337	0.91284
1.9949	1.1141
1.9868	0.95768
1.9651	0.98665
2.1162	0.93603
1.8826	1.0381
1.9971	0.98257
2.047	0.96092
2.0173	1.0562
1.9163	1.1065
1.9829	0.98167
1.9306	0.96795
2.1257	0.95801
2.1246	1.1172
1.9927	0.92507
2.0247	1.0221
1.9584	0.94653
2.0342	0.96858
1.9539	1.1073
2.0971	0.84368
1.9788	1.0874
2.1223	0.98946
2.127	0.88811
2.0488	1.0521
2.0047	1.1295
2.0081	1.8857
1.9963	2.0598
1.9416	1.9893
1.9664	2.0047
2.0115	1.9351
2.1063	2.0437
1.9806	2.0488
2.0751	1.98
2.0879	1.988
2.0626	1.9786
1.9975	2.004
2.0864	1.9306
1.8552	1.9844
1.9708	1.8139
1.9483	2.078
2.0182	1.9716
1.9827	2.0622
1.9428	1.9512
2.1875	1.8909
2.045	2.0464
1.9516	2.0931
2.0871	1.9381
2.0267	1.9913
1.9872	1.9274
1.9307	1.8207
1.9235	1.9489
1.9086	2.1714
2.0504	1.9903
1.9356	1.9529
1.9773	2.0384
2.0664	1.9844
2.0601	2.0455
1.9859	2.0651
2.0272	2.0576
2.1516	2.1023
2.0275	2.0752
2.08	1.9032
1.8985	2.0002
2.0315	1.9704
2.0694	2.0955
1.9284	2.0173
1.8999	2.0458
1.8864	1.8806
1.9228	2.0246
2.1022	1.9815
2.0951	1.9814
1.9906	1.9125
1.9087	2.0442
1.9613	2.1778
1.8778	2.0977
2.0224	3.0856
1.9755	2.9051
1.9275	2.976
1.925	3.0528
2.0029	3.0487
1.9973	2.9208
1.8807	3.0104
1.9887	2.9845
1.8883	2.9514
2.0708	2.9968
1.9908	3.0394
2.0772	3.1224
2.011	2.9498
2.0679	3.0334
2.0267	2.9784
1.9947	2.8782
2.0185	2.9241
2.1321	3.0025
1.7913	3.0159
1.9026	3.0744
1.9603	3.0655
2.0472	2.9515
2.0625	2.963
1.8444	2.9714
2.058	2.9761
1.9341	2.9969
2.0291	2.9997
1.9867	2.9773
1.941	2.9702
1.9876	3.0663
2.0794	3.0011
1.9394	3.0692
2.0718	3.0041
2.0154	2.9301
2.0139	3.0588
2.0227	2.8975
1.9627	3.1508
1.9965	2.9386
1.9841	3.0403
1.9444	3.0046
1.923	3.0462
2.0235	2.9993
2.038	2.9413
1.9515	2.984
1.9553	2.954
1.9981	2.9571
1.9631	3.018
2.0736	3.0465
1.9971	3.0258
1.9162	2.8761
1.8858	3.9244
1.9155	3.9244
2.055	3.9322
2.1388	3.8618
2.0451	4.073
1.9823	4.0131
1.9737	4.0711
1.9301	4.0284
1.836	4.0272
1.9577	3.8559
2.0957	3.9729
2.0589	4.0642
2.1086	3.8072
2.1514	3.9451
2.0535	3.971
1.8925	3.8709
1.8836	4.0889
2.1235	3.8977
2.0464	3.9253
2.0571	3.9701
2.0805	3.9167
2.0084	3.906
2.07	4.113
2.0866	4.0252
1.9584	4.0767
1.9327	3.9528
1.9799	4.115
1.9542	4.0232
1.9546	4.0956
1.8148	3.9418
1.9993	4.0285
1.9572	3.9901
1.9379	3.9504
2.0562	4.0874
1.9605	4.0607
1.9456	4.0121
2.0453	4.0638
1.996	3.9336
2.038	3.9721
1.9966	4.0067
1.8787	3.9773
2.0029	3.8938
2.0029	4.043
2.0067	4.0599
1.9931	4.0246
2.033	3.9856
1.972	4.0409
1.9534	3.9524
1.8701	4.0647
2.0631	4.1304
2.1346	5.0262
1.9871	4.9183
1.9249	4.9429
1.9152	5.0727
2.0461	5.0038
2.0713	5.0611
2.0411	5.08
1.9383	5.0095
1.934	4.9988
2.1213	4.9776
1.9948	4.9972
2.0215	5.022
2.1424	5.0769
2.036	5.0022
1.9166	4.9486
1.9091	4.9989
2.0832	4.782
1.9966	4.7797
1.9973	5.0206
2.014	4.9758
2.1286	5.0307
1.9936	4.9061
1.8252	4.9442
2.0164	5.069
1.9946	5.0705
1.9105	4.8775
1.8859	4.8974
1.9077	5.0957
1.9462	5.0904
2.1468	5.1649
1.9892	5.0356
1.987	5.0703
1.9922	4.9976
1.9411	5.0208
2.1107	5.0272
2.0207	4.894
2.016	5.0648
1.922	4.9972
1.9734	5.0188
1.9949	5.0491
1.9859	5.046
1.9657	4.8433
2.0523	4.9379
2.0447	5.0146
1.9049	5.0273
2.0652	5.011
1.9577	4.9204
1.9486	5.0058
1.9499	4.9357
2.0739	5.1145
2.0486	6.0881
1.9927	6.0253
2.0577	6.1309
2.0072	6.0014
1.9759	6.1034
1.9499	6.0144
1.9232	6.0618
1.9626	6.0884
2.0564	6.0494
1.8665	6.0543
2.0403	6.1245
1.8355	5.9264
1.9976	6.0716
1.9733	6.0153
2.064	6.0769
2.0205	6.145
2.1612	5.9964
2.024	6.0803
2.011	6.0898
2.0011	5.9957
2.0294	5.9168
1.9188	6.0397
1.9969	6.0153
1.9751	5.8922
2.1528	6.0119
2.089	6.0051
1.9738	6.1065
2.0509	5.9175
1.8573	6.0211
2.0811	5.8841
1.9804	6.0301
1.9115	6.0182
2.1122	5.9605
2.0014	5.9233
1.9462	5.9097
2.0755	6.005
2.0692	5.857
1.9552	6.0815
2.0552	5.9063
1.9613	5.9229
2.0043	6.0775
1.8718	6.0802
1.9473	5.9367
2.0132	6.0482
2.0631	5.9563
1.9767	6.0871
2.0474	6.0641
1.9965	5.9435
1.9433	6.0157
2.0862	6.0179
2.0653	6.9509
2.0432	6.8538
1.993	7.0729
2.0912	7.0823
2.0173	7.154
1.9402	7.0191
1.9256	7.0107
1.8812	6.9796
2.0823	7.0713
2.0002	7.0532
1.9687	6.9778
2.0652	6.9967
2.0228	6.9134
1.8876	6.9365
2.0464	7.0381
2.0717	6.883
2.0103	7.0016
2	7.1322
1.9352	7.0611
2.0577	7.0262
1.8943	7.0402
1.9757	7.0237
1.9037	6.98
1.8144	6.8831
2.0183	6.9852
1.8813	7.0896
2.0108	7.011
2.1232	6.9029
1.8909	6.9324
2.0254	6.9335
1.9805	7.188
1.9296	6.9637
2.0638	7.0948
2.1244	6.9237
1.9668	7.0215
2.0159	6.908
1.9685	7.0508
2.0853	6.9505
2.0077	6.9469
2.0153	7.0865
2.0869	6.9723
2.0653	6.9149
1.9542	7.0078
1.9275	6.9453
2.1118	7.1262
1.9807	6.983
1.8637	6.9944
1.956	6.9012
1.9836	7.1738
2.0322	6.9941
1.9418	8.0246
1.8289	8.0382
1.9424	7.9921
2.0625	8.0297
2.0006	8.0752
2.0719	7.8922
1.8749	7.9837
2.0453	8.0094
1.935	8.0444
2.011	7.9128
2.108	7.9994
2.048	7.919
2.0188	8.0516
2.0549	7.9215
2.0159	8.055
2.0919	7.9557
1.9626	7.9714
1.8975	7.9609
2.0082	8.0059
1.9315	7.9652
1.9633	7.9626
1.9876	8.0559
2.0325	7.9325
2.0821	8.0734
2.0796	8.0718
2.0914	7.9963
2.1166	8.0339
1.905	8.0318
2.0407	7.9164
2.0205	8.1775
1.8395	8.079
2.0855	8.0231
1.9513	7.8067
1.9754	7.9221
1.9581	7.9104
1.94	8.0106
1.9852	8.0711
2.1705	7.9264
1.9689	7.9795
2.0074	8.0143
2.0522	7.9577
2.0063	7.9656
1.9722	8.0231
1.997	8.0344
2.0402	8.1965
2.0851	8.0841
2.0445	8.0824
2.1256	8.0316
2.0165	8.0966
1.9339	7.9039
3.0417	0.92142
3.0315	0.84513
2.9539	1.0084
3.0459	0.97273
3.0685	0.92914
2.9627	0.97173
3.1322	1.0996
3.0142	1.068
2.963	1.1058
3.0204	0.93242
2.9016	1.0964
2.9553	0.89962
2.9745	1.0037
3.0392	0.95219
2.9392	1.0451
3.0073	0.9441
2.887	1.0899
3.0903	1.0365
3.081	1.1264
3.0458	1.1115
2.9228	0.83899
3.099	0.94936
2.9963	0.94854
2.9107	0.94539
3.0272	1.0836
3.0941	1.0407
2.9636	1.0124
3.0731	1.0168
3.0388	1.0085
2.8686	0.95278
2.9916	1.0105
3.0735	0.92913
2.9663	1.0089
3.0777	0.93094
2.8831	0.98663
3.1481	0.94651
3.0093	1.0738
3.0138	0.91954
3.0516	0.9633
2.9901	1.0818
2.9522	1.0532
3.0474	0.91811
3.0893	0.97152
2.9336	1.0044
3.0492	0.97172
3.0454	1.0122
2.9913	0.97815
3.0559	0.96846
2.9922	1.013
3.0665	1.0478
3.0595	1.9495
3.0535	2.0271
2.9582	1.8989
3.0238	1.9164
2.9268	2.0748
2.992	1.9838
2.893	2.0284
3.0853	1.9903
3.0037	1.9199
3.1232	1.9243
3.0563	2.0614
2.972	2.1057
3.021	1.9434
3.0169	1.9706
3.0426	2.0383
3.0466	1.9723
3.0094	2.0014
2.9709	1.8023
3.1103	1.8806
3.0329	2.0431
3.0512	2.0556
3.0756	2.0791
3.0306	1.9402
3.071	1.9711
2.933	2.0429
3.0056	2.0995
2.9976	2.0759
2.9934	1.8917
3.0792	2.0058
2.9998	1.9367
2.9229	2.0273
3.022	2.0281
3.0454	1.9901
3.0292	1.9726
2.9926	1.9579
2.9622	2.0538
3.0136	2.0663
2.93	1.9414
3.0827	2.1591
2.9657	2.0076
3.011	2.0714
3.0544	2.1215
2.9073	2.1028
3.0242	1.9657
3.029	2.0083
3.0715	2.0556
3.1154	1.9114
3.113	1.9525
3.162	1.9705
2.9182	1.93
3.0415	2.9044
2.8668	2.9731
3.0221	3.1069
3.0912	2.9374
3.0307	3.042
3.0019	2.9783
2.986	3.0379
3.0178	3.0928
3.047	3.0182
3.0161	2.9671
3.0295	2.9041
2.89	2.9944
3.0626	3.0378
3.0139	3.0245
2.898	3.0005
3.0286	2.9688
2.9393	3.0141
3.0192	3.0096
2.9368	3.0321
3.0648	2.9393
3.0253	3.0155
3.0874	3.1244
3.1232	2.9482
3.0668	3.1116
3.0087	2.9971
3.0395	2.8976
3.0151	3.0963
2.9742	3.0847
2.8844	2.9549
2.9076	2.9762
2.9059	3.0762
2.9598	2.9858
2.9011	3.0127
3.042	2.9296
3.0166	3.0015
2.8799	3.0728
2.8604	3.0791
2.9739	2.9949
3.0469	2.9976
2.9677	2.9946
2.8953	2.9928
2.8957	2.9582
3.0656	3.1257
3.0028	2.9896
3.0293	2.9705
2.9506	2.9826
2.9858	2.9264
3.0867	2.9726
2.9772	3.0024
2.9953	2.9226
3.0046	4.0017
3.0529	4.0175
2.9272	4.0683
2.9987	3.9723
2.962	4.0162
3.0428	4.0413
3.07	3.8665
3.0723	4.0412
2.9791	3.9723
2.9859	4.0655
3.0101	4.0428
3.009	3.9934
3.0919	3.9485
2.9723	3.918
3.0552	3.9299
2.9729	3.9656
2.8777	3.9669
2.9098	3.9592
2.8874	3.9913
2.9358	4.0963
3.0839	4.0131
2.988	4.0009
2.9437	3.949
2.9703	4.0156
2.8832	3.9597
3.0512	3.801
2.9906	3.9873
2.8812	4.0571
3.0552	4.0717
3.1229	4.0142
2.9449	3.9791
3.0477	3.901
3.0497	4.0071
3.0345	3.9508
2.989	3.9271
3.0661	4.0037
2.9484	3.9623
3.0039	4.0558
2.9699	4.0743
3.0071	3.9202
3.0226	3.9922
2.9774	3.8924
2.9121	3.9984
3.0379	3.975
2.9652	4.083
3.0051	4.1053
3.0283	4.0482
3.0104	3.9964
3.1884	3.9864
2.8642	4.0802
3.0176	5.0002
3.023	5.1044
2.9493	5.1224
3.0708	4.9862
3.0451	5.0329
3.0409	5.0847
3.0845	4.9628
3.0059	5.0326
2.9143	4.9537
2.9945	4.9836
3.0138	4.9078
3.0953	4.9806
2.9967	4.9651
2.9321	4.9836
3.0421	5.0337
3.1028	4.9567
3.0432	4.9045
2.9054	4.8632
3.054	4.9354
3.0502	5.0958
2.899	5.1047
3.0071	4.9635
3.0545	4.9772
2.9676	4.997
3.0495	5.0584
3.0576	5.0103
3.0597	4.9995
3.1063	5.0671
2.8603	4.9988
2.8593	4.8761
2.9862	5.0106
2.964	4.9993
3.0037	5.1298
2.9052	4.8996
3.1507	5.1059
3.0008	5.0559
2.9383	5.0777
3.0275	5.0174
2.9113	4.9236
3.0378	4.9629
2.9785	5.1574
2.9337	4.9708
2.9863	5.0789
2.9833	4.9987
3.0436	4.9036
2.9855	5.0106
3.0011	5.0174
3.0812	5.0315
2.984	5.0454
2.9712	5.0851
2.9997	5.9285
2.9289	5.9785
3.1376	5.882
3.0419	5.9757
3.0394	6.0624
3.0021	6.0835
3.0803	5.9684
2.947	6.0576
2.9076	5.9973
3.0371	5.9701
2.9306	6.088
3.0226	5.959
2.9954	5.8671
2.9977	5.9749
2.9874	5.9883
3.0132	5.9976
3.0408	5.9307
2.8773	5.9967
2.9967	5.9887
2.8948	6.1333
2.9071	6.018
2.9704	5.999
2.9747	5.9468
3.1666	6.0691
3.0291	5.9597
3.0166	6.0273
2.9555	6.0947
3.0217	5.9531
3.0205	5.9681
2.9634	5.9006
2.8855	5.9271
3.0069	6.0272
2.9307	5.9819
2.9464	5.9324
2.8956	6.017
2.9197	6.0634
2.9968	6.1404
3.0053	6.0267
3.078	6.0746
2.9535	5.9928
2.8744	5.9291
3.0133	6.0107
3.0346	6.1709
2.9764	5.9744
2.9945	6.0081
3.1164	5.9686
2.9655	5.8341
2.8804	5.9766
3.1037	5.9623
2.9353	6.0173
2.9864	7.0479
3.0666	6.9752
2.9877	7.0085
2.9889	7.0484
2.8591	7.079
2.9998	6.9804
2.9965	6.9325
3.0965	7.1254
2.9253	7.0865
3.0082	7.0466
3.063	7.0872
2.9668	6.9782
2.9599	6.9255
3.1106	7.0251
2.9607	7.0445
2.8837	6.9064
3.1117	7.0096
3.0328	6.9944
2.9791	6.9689
2.9888	7.0785
2.9987	6.9629
2.9707	6.9517
3.0381	6.9331
3.0708	7.002
3.0004	6.984
2.9792	6.9903
3.0236	7.1131
2.9659	7.0854
3.0062	7.0107
2.906	7.1154
3.0276	6.9775
3.0535	6.8375
3.089	7.0948
3.1053	6.9796
3.0471	6.9783
3.1063	7.0864
3.0552	7.1192
3.0409	6.8952
2.9911	7.0556
3.0062	6.9064
2.9515	6.9786
2.9093	7.0469
3.0136	7.0237
3.08	7.0326
2.9744	7.0941
3.1103	6.9567
2.9927	6.9809
2.9865	7.0234
3.0903	7.0114
3.0147	7.0719
3.0119	8.0232
3.0617	8.064
2.9675	7.9746
3.0745	8.0389
3.0093	7.9633
3.0146	7.8839
2.952	8.042
3.0102	7.9409
2.9677	7.9019
2.9582	7.8152
2.9908	8.0179
3.0423	8.0648
2.9358	7.9393
3.0206	7.9184
3.0828	8.0294
2.9985	7.9615
3.0742	7.9439
2.9913	7.9199
3.0125	8.0479
2.8787	7.9711
2.9177	7.9883
2.9569	7.9566
2.9555	8.1564
2.9192	8.047
2.8743	7.9461
2.8312	7.95
3.0618	8.0489
3.0311	8.0008
3.0818	7.9597
3.0752	7.9225
2.935	8.0327
3.0723	8.042
2.9295	7.955
3.0553	7.9722
2.9734	7.8425
3.0326	7.9397
3.0061	7.9633
3.0676	8.043
2.996	8.0018
2.8952	8.0109
3.0484	8.026
3.0495	7.9937
3.0251	7.9193
2.9544	7.9283
3.0007	7.9867
2.9611	8.0151
2.9908	7.9894
3.0349	7.9892
3.0213	8.0457
2.9034	7.9875
3.9617	1.049
3.9642	1.0226
3.8534	0.99414
4.034	0.8859
4.1961	0.95962
3.9989	1.0378
4.0329	1.0003
3.9368	0.96785
3.9058	1.0987
3.9628	0.96613
4.0106	0.9488
4.0072	0.99858
3.9351	1.1296
3.9886	1.0755
4.0156	0.91539
3.9447	1.028
3.9547	1.0593
3.9685	0.95641
3.9273	0.95041
3.9944	0.92911
3.9622	0.93881
4.0531	0.85676
3.9545	0.94643
4.0367	1.0437
3.9945	0.96039
4.0174	1.1007
3.9593	0.90368
3.9598	1.0019
3.9182	0.95741
4.0336	0.99766
3.9388	0.98338
3.8412	0.93643
4.0534	0.98769
3.8854	1.0822
3.9805	0.9526
4.0117	0.98779
3.8729	1.0276
4.0094	1.0322
4.0037	0.98737
4.0184	1.0442
3.9366	1.0241
3.8929	1.0594
4.0729	1.0524
3.9879	1.041
3.9118	1.1143
3.923	0.99266
4.0181	1.0173
4.0002	0.97198
3.9419	1.0218
3.9831	0.98191
3.9275	2.0574
3.8898	1.8935
4.0387	1.9765
4.0267	1.9508
3.9826	2.0435
3.9781	2.0236
4.0886	1.9558
4.021	1.9967
3.9599	2.0665
3.9808	1.9682
3.9951	1.9582
3.9381	2.0634
3.9906	2.0146
4.142	1.9451
4.0037	1.9072
4.016	1.9959
4.0916	2.0469
3.9883	1.9828
3.9604	2.0303
4.0135	2.1234
4.0519	1.9043
4.0308	1.9066
4.0431	2.0838
3.99	2.0129
3.904	2.044
3.9941	2.0887
4.0127	2.0267
4.0082	1.9304
4.0128	1.9597
3.9392	2.0681
3.9709	1.9042
3.9741	1.9976
3.9774	2.0413
3.9582	2.0402
3.9505	1.9643
4.0796	2.0147
4.0848	2.0086
3.961	1.9395
3.9727	1.8517
3.9238	2.0113
3.9874	1.9501
4.0828	2.0686
4.1066	1.9443
3.9934	2.0042
4.0357	2.0309
3.8983	2.0311
4.0835	2.0644
4.0789	2.0033
3.8664	2.1241
3.974	1.9203
4.1372	3.0058
4.0501	3.0155
3.9054	3.1146
4.0249	2.9524
4.0427	3.0097
3.9542	2.948
3.8966	2.9687
4.0376	3.0976
3.8849	3.014
3.9643	2.9007
4.1566	3.0626
3.9691	2.9033
4.0084	2.9481
4.0887	2.9441
3.986	2.9629
3.9831	2.9178
4.0443	3.0443
3.9627	2.9357
3.9482	2.8912
3.9875	2.8611
4.1157	3.0468
4.1592	3.0227
3.9219	2.9359
3.9248	3.0238
4.0028	3.0826
4.0306	2.9745
3.9884	2.9702
4.0355	2.9263
4.0166	3.0776
4.0356	2.9219
3.9098	2.9876
3.9788	2.9397
4.1097	2.9753
3.9685	2.8952
3.9577	3.015
4.0363	3.0086
4.095	2.8744
4.0287	3.0768
4.0199	3.0808
3.9598	2.8961
4.027	2.856
4.077	3.0078
4.1242	2.9509
3.9739	2.9932
3.9506	2.9184
4.0571	3.0925
3.9686	3.0398
4.0299	3.08
4.0371	3.0219
3.9549	3.033
3.9589	4.0083
4.0301	4.0197
3.914	3.9756
4.0969	3.855
3.9736	4.0591
3.8463	4.0232
3.9307	3.9629
3.9308	4.0473
3.9947	4.0371
3.955	4.016
3.9223	3.9642
3.9326	4.0061
4.0624	3.9502
4.0676	3.901
3.9729	4.0056
3.9605	3.929
4.0392	4.0298
3.9203	3.9943
4.0613	4.0107
3.967	3.9393
3.9598	3.9921
4.1135	3.9846
4.0141	3.9828
3.9657	4.0373
4.0017	3.9465
3.9621	3.9402
3.9978	3.8735
3.991	4.013
4.0536	4.0134
4.0147	3.9608
3.9789	3.9634
3.9122	3.909
3.9406	4.0674
4.0933	3.9792
4.1116	4.0042
3.9267	3.9659
4.086	4.0526
3.9082	3.8799
3.8977	4.0435
4.0459	3.8979
3.9499	3.9073
4.0117	3.9766
4.0346	3.9067
3.9234	4.0743
3.9478	3.893
3.9781	4.0451
3.9223	4.0479
3.9937	3.8943
4.0144	4.104
3.9349	3.9033
3.9552	4.9619
4.1483	5.036
4.1088	5.0489
3.8998	4.9053
4.0221	5.0248
3.9553	4.98
4.0257	5.0108
4.0875	4.9686
4.0472	4.9112
3.9809	5.053
3.9925	4.8827
4.0339	5.0188
4.0642	4.9595
4.0501	5.0252
4.0614	5.0352
3.9748	4.9962
4.0744	5.0567
3.9879	4.9951
4.0093	5.0685
3.9133	4.9753
4.0977	4.8659
4.0598	4.9763
3.9254	4.8765
